palavra,negative,positive
despeito,0.645971120593,0.354028879407
procon,0.674756460812,0.325243539188
estude,0.193053462878,0.806946537122
febre,0.427357122687,0.572642877313
dilema,0.5827783986,0.4172216014
howard,0.576116005892,0.423883994108
suficientes,0.270156189844,0.729843810156
pichada,0.341404713538,0.658595286462
sejamos,0.547964288576,0.452035711424
matriculados,0.548613963355,0.451386036645
fracassos,0.483984388716,0.516015611284
desonerar,0.599574726005,0.400425273995
pichado,0.529279113275,0.470720886725
atrapalhar,0.605844306367,0.394155693633
giram,0.539690008235,0.460309991765
empacotamento,0.556962248174,0.443037751826
comecarmos,0.510887035464,0.489112964536
fracasso,0.284922555306,0.715077444694
rescindir,0.259453017553,0.740546982447
concessao,0.665444867513,0.334555132487
opcoes,0.149297212454,0.850702787546
apex,0.113603162272,0.886396837728
civil,0.287018674635,0.712981325365
tahernia,0.682438556118,0.317561443882
suporta,0.158254726137,0.841745273863
vermelhas,0.597792851644,0.402207148356
braskem,0.246577738864,0.753422261136
thunderstrike,0.540713377569,0.459286622431
golfe,0.684395647284,0.315604352716
realizacoes,0.244008328058,0.755991671942
reflexo,0.375793923567,0.624206076433
ahn,0.242756270945,0.757243729055
maior,0.303888054795,0.696111945205
tiinside,0.30415337441,0.69584662559
aperfeicoado,0.260290346797,0.739709653203
displaysearch,0.548407751963,0.451592248037
aproveitou,0.206561822713,0.793438177287
encabeca,0.559063880929,0.440936119071
tribuna,0.287475199097,0.712524800903
term,0.454614182104,0.545385817896
executa,0.254030480005,0.745969519995
imaginacao,0.475576770341,0.524423229659
contaminado,0.695354351502,0.304645648498
causaram,0.639066088511,0.360933911489
catastroficas,0.659448677514,0.340551322486
disciplinar,0.639284485254,0.360715514746
aborda,0.508567453775,0.491432546225
jetons,0.311997687266,0.688002312734
vulnerabilidade,0.615794461564,0.384205538436
autoriza,0.646426006491,0.353573993509
vasculhar,0.655009226393,0.344990773607
distinto,0.193735113136,0.806264886864
respirar,0.443992046393,0.556007953607
impactem,0.505502453582,0.494497546418
gaps,0.596543462663,0.403456537337
surpreender,0.41011350878,0.58988649122
restaura,0.659859566591,0.340140433409
apontadas,0.639981353841,0.360018646159
litigios,0.715235184971,0.284764815029
sunrise,0.244627425713,0.755372574287
hacker,0.336663994127,0.663336005873
mencionam,0.620693199041,0.379306800959
automaticamente,0.251890816505,0.748109183495
aconteca,0.625082077855,0.374917922145
cancele,0.609584053167,0.390415946833
distincao,0.486245541804,0.513754458196
apoiar,0.112390084802,0.887609915198
limpo,0.204860500752,0.795139499248
piedade,0.276744468091,0.723255531909
responderia,0.622002034357,0.377997965643
seguranca,0.301059880235,0.698940119765
limpa,0.308987399581,0.691012600419
competencias,0.126101900712,0.873898099288
oasis,0.228774843667,0.771225156333
tranquiliza,0.607609394378,0.392390605622
ultrapassa,0.225368453473,0.774631546527
charme,0.263187210749,0.736812789251
enquadrar,0.687041867815,0.312958132185
sbpc,0.221992706093,0.778007293907
apresentamos,0.184184010892,0.815815989108
vigilantismo,0.70287134593,0.29712865407
gosto,0.365035354093,0.634964645907
falsificado,0.647270534459,0.352729465541
top500,0.204543785766,0.795456214234
enviem,0.693946216162,0.306053783838
merrill,0.640284091067,0.359715908933
derrubando,0.721095082993,0.278904917007
debandada,0.629919131757,0.370080868243
array,0.284636517229,0.715363482771
armazenamentos,0.246360571255,0.753639428745
otero,0.269585244109,0.730414755891
ian,0.232070772395,0.767929227605
maneiras,0.51349075832,0.48650924168
megaprojetos,0.264188206949,0.735811793051
melhorados,0.223704886944,0.776295113056
merito,0.465745763957,0.534254236043
mantega,0.668678570871,0.331321429129
poupar,0.626855167308,0.373144832692
holden,0.735603210532,0.264396789468
auditiva,0.521888078882,0.478111921118
cloudant,0.509360179086,0.490639820914
cope,0.625733932556,0.374266067444
contribuir,0.160418874553,0.839581125447
copo,0.650211308799,0.349788691201
chegado,0.416889068357,0.583110931643
violem,0.528021547642,0.471978452358
contribuia,0.286019667242,0.713980332758
mortes,0.767096667372,0.232903332628
motosmart,0.571730699543,0.428269300457
destinou,0.443430534392,0.556569465608
roque,0.557403580133,0.442596419867
quantificar,0.572177501188,0.427822498812
mergulhar,0.60475986239,0.39524013761
exageradamente,0.647378720534,0.352621279466
r,0.352548633079,0.647451366921
descritivas,0.619543707563,0.380456292437
gac,0.26656684992,0.73343315008
vetara,0.503784092509,0.496215907491
consumida,0.577965147906,0.422034852094
prb,0.288838132966,0.711161867034
louvavel,0.404860313143,0.595139686857
bloqueado,0.669547850137,0.330452149863
preocupados,0.65571614024,0.34428385976
bancaria,0.280246589978,0.719753410022
suspensa,0.516257358893,0.483742641107
apresentado,0.200844644406,0.799155355594
estudioso,0.612541251601,0.387458748399
suspenso,0.673894970148,0.326105029852
buscassem,0.241437505917,0.758562494083
malta,0.720929610751,0.279070389249
ideal,0.165915051179,0.834084948821
elogios,0.232157939483,0.767842060517
035,0.23073841569,0.76926158431
terrorismo,0.58705924045,0.41294075955
multipla,0.163465122103,0.836534877897
lideram,0.211533517426,0.788466482574
tarefas,0.330560037577,0.669439962423
frio,0.636813315307,0.363186684693
fcc,0.650512140759,0.349487859241
invalidez,0.674709994261,0.325290005739
liderar,0.308453553494,0.691546446506
fria,0.67515165575,0.32484834425
drasticamente,0.597601157417,0.402398842583
interferir,0.457401828634,0.542598171366
tombini,0.665622904662,0.334377095338
propinas,0.677767672236,0.322232327764
radiodifusores,0.307989026178,0.692010973822
porem,0.290412679855,0.709587320145
correria,0.626669916225,0.373330083775
laboral,0.31453761707,0.68546238293
8mp,0.262614893107,0.737385106893
maturidade,0.159559954433,0.840440045567
cortes,0.573423868062,0.426576131938
cardiacos,0.660740906965,0.339259093035
discuti,0.402275456379,0.597724543621
seguridade,0.190199632971,0.809800367029
criptografadas,0.575149650709,0.424850349291
rotas,0.694345074192,0.305654925808
riqueza,0.196858377249,0.803141622751
qualquer,0.232184209158,0.767815790842
fibras,0.266662956942,0.733337043058
apresentador,0.585915212199,0.414084787801
roubada,0.703607173151,0.296392826849
entrevistou,0.201036098697,0.798963901303
razoes,0.422550234011,0.577449765989
crime,0.740602339683,0.259397660317
ironico,0.436978610742,0.563021389258
patrao,0.630565776984,0.369434223016
vendedor,0.571867490492,0.428132509508
compreendendo,0.182814211089,0.817185788911
funcionalidade,0.138973575328,0.861026424672
kinesis,0.564595535392,0.435404464608
interativo,0.147003428136,0.852996571864
edeli,0.29162286099,0.70837713901
coligacao,0.644260289308,0.355739710692
ssl,0.700253259194,0.299746740806
comprovado,0.290019767669,0.709980232331
ssd,0.336024166584,0.663975833416
hedge,0.642473220309,0.357526779691
gestual,0.301499634096,0.698500365904
responsabiliza,0.708238266481,0.291761733519
mevade,0.676509874426,0.323490125574
priscyla,0.589597666797,0.410402333203
dramas,0.629728549304,0.370271450696
rolar,0.641584339947,0.358415660053
utilidade,0.570136758164,0.429863241836
tateis,0.250738753327,0.749261246673
desperdica,0.675201787621,0.324798212379
acurados,0.433936933641,0.566063066359
yandex,0.664782060378,0.335217939622
expansao,0.196081113302,0.803918886698
bicho,0.668792777675,0.331207222325
ignorem,0.728508994338,0.271491005662
siria,0.740878775882,0.259121224118
briga,0.661831486866,0.338168513134
receios,0.651027134636,0.348972865364
melhorias,0.145640260031,0.854359739969
college,0.248062872704,0.751937127296
buscamos,0.13399382666,0.86600617334
destaques,0.15484203483,0.84515796517
exercida,0.290326283063,0.709673716937
infracao,0.620237713776,0.379762286224
equivoco,0.470958449265,0.529041550735
descobriu,0.658390671984,0.341609328016
descobrir,0.264777920998,0.735222079002
notoriamente,0.623635135795,0.376364864205
digitacao,0.684711217034,0.315288782966
licitar,0.277487164158,0.722512835842
exigencias,0.359863566749,0.640136433251
trabalhar,0.440143162779,0.559856837221
complexas,0.58709467486,0.41290532514
proibitivo,0.424522249899,0.575477750101
previsoes,0.271557107804,0.728442892196
compositor,0.587360727041,0.412639272959
come,0.247685614734,0.752314385266
guarnicao,0.298689930704,0.701310069296
mudada,0.225557236393,0.774442763607
megapixels,0.558526795558,0.441473204442
concretizar,0.492234515703,0.507765484297
buscam,0.403776618194,0.596223381806
camara,0.63401710687,0.36598289313
vitorias,0.387884362564,0.612115637436
correta,0.188674192102,0.811325807898
jitter,0.633501035492,0.366498964508
brechas,0.761434953121,0.238565046879
color,0.38879270461,0.61120729539
cumpre,0.532765076679,0.467234923321
acabam,0.616403109783,0.383596890217
cumpra,0.252826504539,0.747173495461
correto,0.332927952023,0.667072047977
pratos,0.605647272855,0.394352727145
acabar,0.662949156219,0.337050843781
expresso,0.19404186808,0.80595813192
criado,0.188195957076,0.811804042924
arraigados,0.589853576618,0.410146423382
brecha,0.728560116276,0.271439883724
endeavor,0.14824547323,0.85175452677
ineficiencia,0.538839407832,0.461160592168
diretrizes,0.177673847049,0.822326152951
corda,0.641775446715,0.358224553285
cafeteira,0.671698369768,0.328301630232
acuado,0.695201084863,0.304798915137
cunha,0.604628711748,0.395371288252
cunho,0.58141188499,0.41858811501
chegaremos,0.227023838298,0.772976161702
adocao,0.221926046121,0.778073953879
castello,0.29039786989,0.70960213011
separar,0.619624787136,0.380375212864
conciliar,0.207486190804,0.792513809196
transacoes,0.62096653187,0.37903346813
rebeliao,0.522850025475,0.477149974525
widman,0.247858920747,0.752141079253
gesto,0.286386325902,0.713613674098
voluntaria,0.584257110613,0.415742889387
verdadeiro,0.363681612515,0.636318387485
slembunk,0.694613110447,0.305386889553
casb,0.505127819144,0.494872180856
caso,0.69342411234,0.30657588766
reabilitar,0.678381976519,0.321618023481
rentabilidade,0.277537244244,0.722462755756
career,0.214532086018,0.785467913982
atualidade,0.210319414934,0.789680585066
entrega,0.486266726666,0.513733273334
hibridas,0.451480734295,0.548519265705
reveses,0.759693148914,0.240306851086
decisao,0.293884269747,0.706115730253
lentas,0.468856369755,0.531143630245
traficantes,0.765796832572,0.234203167428
converte,0.600216851819,0.399783148181
errado,0.456756839179,0.543243160821
limitou,0.660695636415,0.339304363585
atropela,0.317566195663,0.682433804337
errada,0.607093526662,0.392906473338
empatado,0.680996538443,0.319003461557
estritamente,0.56010933763,0.43989066237
ironia,0.517570695112,0.482429304888
golpe,0.59123914768,0.40876085232
isonomico,0.312749865857,0.687250134143
iraniano,0.561621303112,0.438378696888
frequentes,0.6127542558,0.3872457442
sentidas,0.645997572799,0.354002427201
ratificada,0.596628259335,0.403371740665
html,0.196842788876,0.803157211124
consumidor,0.490515624117,0.509484375883
vazia,0.596447029264,0.403552970736
ruidos,0.447143071427,0.552856928573
todos,0.196159537131,0.803840462869
vivendo,0.384994362072,0.615005637928
vivendi,0.231406512392,0.768593487608
palmas,0.441233904335,0.558766095665
drives,0.683176383825,0.316823616175
luta,0.48398182366,0.51601817634
tenha,0.594753060257,0.405246939743
insuficiencia,0.679367164078,0.320632835922
luto,0.666053123293,0.333946876707
componente,0.536076574686,0.463923425314
rejeicao,0.683703924967,0.316296075033
cego,0.482448974402,0.517551025598
finalmente,0.489407312183,0.510592687817
facam,0.529658104292,0.470341895708
catastrofe,0.713239200516,0.286760799484
minimiza,0.698489604556,0.301510395444
dividendos,0.290084734927,0.709915265073
modifica,0.68095998356,0.31904001644
fantasma,0.650887219042,0.349112780958
irresponsabilidade,0.658818317473,0.341181682527
coroacao,0.220015255306,0.779984744694
admiravel,0.242858888106,0.757141111894
supoe,0.598258313338,0.401741686662
capitulo,0.294881387108,0.705118612892
soubessem,0.63589911281,0.36410088719
sancionar,0.453387089844,0.546612910156
empurrao,0.379001782478,0.620998217522
roubados,0.779086400422,0.220913599578
pressionar,0.310941303694,0.689058696306
nf,0.703734247541,0.296265752459
carregado,0.626928689934,0.373071310066
samba,0.252276368566,0.747723631434
loja,0.208771823032,0.791228176968
desmarque,0.418411261561,0.581588738439
derrotar,0.431598707021,0.568401292979
repentinamente,0.648121516363,0.351878483637
rosa,0.223759964839,0.776240035161
derrubar,0.717905267685,0.282094732315
tranquilos,0.610572554269,0.389427445731
disrupt,0.196245804697,0.803754195303
contatado,0.682432745932,0.317567254068
devastadores,0.712193736373,0.287806263627
destaque,0.138889323493,0.861110676507
acessavam,0.312987520243,0.687012479757
holding,0.530193698232,0.469806301768
aprendizagem,0.173965359968,0.826034640032
cadeira,0.583632548251,0.416367451749
interesses,0.243455051953,0.756544948047
irracionais,0.658145142621,0.341854857379
tanta,0.550204587018,0.449795412982
vibracoes,0.652135682574,0.347864317426
cheguei,0.616744434578,0.383255565422
credibilidade,0.310188982773,0.689811017227
kennedy,0.588905190194,0.411094809806
patrick,0.208169468992,0.791830531008
tratando,0.241290656018,0.758709343982
abrigo,0.612558182016,0.387441817984
parlamentares,0.676551330698,0.323448669302
aprove,0.454452443178,0.545547556822
paixao,0.249352676558,0.750647323442
tapa,0.663956207575,0.336043792425
evitando,0.647180023773,0.352819976227
apnic,0.336055170323,0.663944829677
guaruja,0.689989331343,0.310010668657
administrador,0.252986989814,0.747013010186
lagosta,0.590258787576,0.409741212424
amostras,0.672547761329,0.327452238671
solto,0.694419520317,0.305580479683
manning,0.725610940924,0.274389059076
bento,0.297065622426,0.702934377574
direitos,0.482177234904,0.517822765096
legal,0.305122580359,0.694877419641
hipotese,0.555076413226,0.444923586774
o2,0.221117434939,0.778882565061
porter,0.343781882102,0.656218117898
eticas,0.589274709585,0.410725290415
exageradas,0.310167182364,0.689832817636
exageros,0.682134908666,0.317865091334
lygia,0.526827476709,0.473172523291
visualizados,0.645748080463,0.354251919537
salgado,0.221197648114,0.778802351886
condicoes,0.315718061237,0.684281938763
benefica,0.242355458393,0.757644541607
censurar,0.672846321094,0.327153678906
poluicao,0.675406960062,0.324593039938
pernas,0.587230554175,0.412769445825
ok,0.388364501338,0.611635498662
oi,0.221511748494,0.778488251506
ibook,0.545260938351,0.454739061649
gestaio,0.516410093147,0.483589906853
azulejos,0.172771348686,0.827228651314
estaveis,0.603923866874,0.396076133126
aiox,0.272006064749,0.727993935251
resolvera,0.245672362336,0.754327637664
ou,0.615433354441,0.384566645559
x900,0.238795274239,0.761204725761
dedos,0.415162810204,0.584837189796
rotineiro,0.667404502469,0.332595497531
rigidas,0.611764479338,0.388235520662
diplomatico,0.505686154474,0.494313845526
compartilhar,0.184014525674,0.815985474326
contribuam,0.135800992628,0.864199007372
abandonou,0.57560697878,0.42439302122
instrumento,0.185016218085,0.814983781915
balanceamento,0.22873938514,0.77126061486
literal,0.230243894117,0.769756105883
inusitado,0.224141017689,0.775858982311
liferay,0.110923916873,0.889076083127
excepcional,0.180783309775,0.819216690225
villela,0.693087863697,0.306912136303
matricular,0.612447227637,0.387552772363
produtivos,0.174298056383,0.825701943617
jus,0.279679177972,0.720320822028
acirrada,0.589994317621,0.410005682379
emulacao,0.54139303335,0.45860696665
burra,0.613778797667,0.386221202333
shannon,0.439643574378,0.560356425622
precisamos,0.302761485521,0.697238514479
mdic,0.154261153833,0.845738846167
compreensiveis,0.391734077457,0.608265922543
preside,0.324909674303,0.675090325697
tremendamente,0.294553368045,0.705446631955
cibercrime,0.769166567188,0.230833432812
dezesseis,0.668884637015,0.331115362985
analisados,0.603998184959,0.396001815041
chaplin,0.258042543134,0.741957456866
politico,0.630459671744,0.369540328256
pronunciamento,0.608500561059,0.391499438941
cinema,0.556872954136,0.443127045864
especulacao,0.511949305753,0.488050694247
politica,0.440068258375,0.559931741625
bertolo,0.448489672459,0.551510327541
alavancador,0.183269222915,0.816730777085
rodava,0.237993230784,0.762006769216
armazenar,0.596999269855,0.403000730145
absorvidos,0.563880148124,0.436119851876
mensaleiros,0.73525063112,0.26474936888
quitar,0.471214219531,0.528785780469
regente,0.296525006192,0.703474993808
representara,0.476973679714,0.523026320286
piracy,0.674541043257,0.325458956743
carimbao,0.451594961258,0.548405038742
borenstein,0.652698894741,0.347301105259
funcionarios,0.24361429869,0.75638570131
certidoes,0.675133566661,0.324866433339
isolamento,0.650248156293,0.349751843707
cirurgico,0.563648493449,0.436351506551
deletar,0.665774763528,0.334225236472
visada,0.651910304154,0.348089695846
naves,0.206489462741,0.793510537259
amoled,0.325826538344,0.674173461656
visado,0.652275751626,0.347724248374
herdeiros,0.488496863977,0.511503136023
conjuntura,0.433283376422,0.566716623578
milho,0.635485885944,0.364514114056
rram,0.608063539655,0.391936460345
bilateral,0.304603360917,0.695396639083
largar,0.602131223132,0.397868776868
desservico,0.649829727654,0.350170272346
wifi,0.511600817626,0.488399182374
saboya,0.241443791222,0.758556208778
devagar,0.233140080363,0.766859919637
esgotos,0.711269015723,0.288730984277
esgotou,0.6619572571,0.3380427429
potente,0.374354331558,0.625645668442
horrivel,0.588550991131,0.411449008869
assassino,0.700680924694,0.299319075306
incrivelmente,0.361118709397,0.638881290603
laterais,0.246551413824,0.753448586176
desestruturados,0.644164704386,0.355835295614
respondi,0.599526016977,0.400473983023
desaceleracao,0.499675523348,0.500324476652
atuado,0.332145868935,0.667854131065
ptb,0.467952885277,0.532047114723
ala,0.671303086521,0.328696913479
inclinacao,0.599108483323,0.400891516677
pirateado,0.603974965125,0.396025034875
perguntou,0.564622151706,0.435377848294
velho,0.41327104361,0.58672895639
populacoes,0.507813421967,0.492186578033
existia,0.593921578789,0.406078421211
desculpas,0.538520842857,0.461479157143
removam,0.687142825157,0.312857174843
enriquece,0.231636901747,0.768363098253
sociedade,0.51194053409,0.48805946591
corredores,0.571676146119,0.428323853881
vaza,0.668233677126,0.331766322874
beneficios,0.179722118012,0.820277881988
envelhecimento,0.630510704815,0.369489295185
educativo,0.291424230367,0.708575769633
filtrar,0.635883883769,0.364116116231
descontada,0.426358269395,0.573641730605
descontado,0.5993748227,0.4006251773
fas,0.335259445168,0.664740554832
fap,0.292293815131,0.707706184869
felizmente,0.404304019603,0.595695980397
fruicao,0.434565154412,0.565434845588
sono,0.473021378868,0.526978621132
ticket,0.550996468659,0.449003531341
encaminhar,0.612090308363,0.387909691637
gostei,0.368562882124,0.631437117876
dirigir,0.592348858082,0.407651141918
preferivel,0.265686511003,0.734313488997
estupro,0.530522198955,0.469477801045
regimento,0.595873669616,0.404126330384
tentadoras,0.43905729721,0.56094270279
inauguracao,0.20292074252,0.79707925748
tem,0.212530271579,0.787469728421
imprevistas,0.712178750415,0.287821249585
byrnes,0.603482387983,0.396517612017
design,0.132369545888,0.867630454112
ter,0.426213211047,0.573786788953
chega,0.237565821836,0.762434178164
will,0.539873254344,0.460126745656
sue,0.256621680914,0.743378319086
criminalizar,0.710243612483,0.289756387517
humilhacao,0.491846272169,0.508153727831
pinterest,0.209175402375,0.790824597625
aceno,0.260051473036,0.739948526964
homologacoes,0.260399962412,0.739600037588
erronea,0.597399764988,0.402600235012
provas,0.286934494173,0.713065505827
traduz,0.186988901974,0.813011098026
aprofunde,0.527665106138,0.472334893862
chamar,0.642046478899,0.357953521101
abracado,0.586006472896,0.413993527104
vamos,0.327936575675,0.672063424325
irmaos,0.263627090046,0.736372909954
interinamente,0.605834542124,0.394165457876
detectado,0.545766947352,0.454233052648
obrigacao,0.424931140467,0.575068859533
traseira,0.268207695523,0.731792304477
beltrame,0.667760828489,0.332239171511
dedicado,0.149143607717,0.850856392283
protocolos,0.593314000232,0.406685999768
riachuelo,0.426906001913,0.573093998087
legitimos,0.711458812245,0.288541187755
ourocard,0.312870213974,0.687129786026
periferico,0.683107089354,0.316892910646
estadio,0.607826046054,0.392173953946
conseguido,0.253689004578,0.746310995422
levantes,0.686072679723,0.313927320277
anjos,0.182797694533,0.817202305467
infringe,0.656041239867,0.343958760133
evitar,0.671493796988,0.328506203012
forcando,0.406361452592,0.593638547408
incremento,0.417498377159,0.582501622841
facilidades,0.26535404707,0.73464595293
devolucao,0.48015307089,0.51984692911
ficarmos,0.629891000334,0.370108999666
surpreso,0.421131724662,0.578868275338
eximir,0.651758245562,0.348241754438
elevado,0.572171856716,0.427828143284
descontentamento,0.678305220821,0.321694779179
gtld,0.303582430208,0.696417569792
arrepender,0.59521627533,0.40478372467
preparados,0.535169577076,0.464830422924
pdfs,0.363835174305,0.636164825695
ganharam,0.272414667319,0.727585332681
subconsciente,0.598364653142,0.401635346858
indefinido,0.609623523628,0.390376476372
provocar,0.540067935183,0.459932064817
colaterais,0.667356002606,0.332643997394
convertera,0.593282353444,0.406717646556
ideologico,0.630912031749,0.369087968251
ideologica,0.71397146979,0.28602853021
quiser,0.327221452946,0.672778547054
incontrolavel,0.661013713818,0.338986286182
permanente,0.496117798146,0.503882201854
descrever,0.21780180389,0.78219819611
miro,0.651449634363,0.348550365637
percebido,0.205127690384,0.794872309616
frequencias,0.622748005083,0.377251994917
consideravelmente,0.607883321215,0.392116678785
protestos,0.753613738381,0.246386261619
mira,0.258214715892,0.741785284108
sescon,0.281683837129,0.718316162871
presumem,0.452624959983,0.547375040017
ocorridos,0.442734999874,0.557265000126
abalou,0.628545009298,0.371454990702
debateu,0.51935479076,0.48064520924
debater,0.339966248683,0.660033751317
debates,0.526646177155,0.473353822845
eden,0.559124833254,0.440875166746
vinganca,0.701397835061,0.298602164939
piloto,0.302825731308,0.697174268692
telium,0.472732649024,0.527267350976
requer,0.484953151359,0.515046848641
ressalvas,0.614549966318,0.385450033682
aperfeicoamento,0.161606004952,0.838393995048
simplificacao,0.446385740016,0.553614259984
baixas,0.596328483437,0.403671516563
baixar,0.265449216706,0.734550783294
fenomeno,0.609303198845,0.390696801155
pontocom,0.648353643263,0.351646356737
kirk,0.350717598488,0.649282401512
fundou,0.201580580815,0.798419419185
ascensao,0.512383635239,0.487616364761
supostas,0.765968348443,0.234031651557
desnecessarias,0.562306908825,0.437693091175
basaglia,0.59872834839,0.40127165161
autistas,0.547810185599,0.452189814401
escolhendo,0.187896388265,0.812103611735
falo,0.554580349479,0.445419650521
incomoda,0.392869640585,0.607130359415
ave,0.310872632755,0.689127367245
incomodo,0.692231225722,0.307768774278
radicais,0.590250480198,0.409749519802
cachorro,0.618815397777,0.381184602223
favorecimento,0.708738195219,0.291261804781
revolucionario,0.29866645548,0.70133354452
revolucionaria,0.187035168098,0.812964831902
renuncia,0.673114125946,0.326885874054
musico,0.60131975903,0.39868024097
buzzword,0.545577121351,0.454422878649
frases,0.449678896028,0.550321103972
infecta,0.531666066559,0.468333933441
diferentes,0.181492624828,0.818507375172
precisarao,0.440169269524,0.559830730476
salinopolis,0.640542224608,0.359457775392
captura,0.589956557398,0.410043442602
trabalhara,0.169721569684,0.830278430316
festa,0.592805619541,0.407194380459
punho,0.450201343065,0.549798656935
neurocientista,0.220157573301,0.779842426699
grande,0.337463269252,0.662536730748
personalidade,0.406896631253,0.593103368747
cauz,0.215474907384,0.784525092616
prefere,0.21359052358,0.78640947642
esconde,0.271428911219,0.728571088781
adotando,0.208357432139,0.791642567861
veteranos,0.509365063444,0.490634936556
agilidade,0.246329974315,0.753670025685
interlocutores,0.293453988961,0.706546011039
santo,0.227833029846,0.772166970154
multou,0.691185370261,0.308814629739
scientist,0.184534745872,0.815465254128
sanciona,0.508893272578,0.491106727422
falharao,0.228361748139,0.771638251861
desconectado,0.612694101097,0.387305898903
baixadas,0.668016532765,0.331983467235
sensacional,0.373495166678,0.626504833322
senao,0.273265519494,0.726734480506
magisterio,0.543608223829,0.456391776171
estigma,0.587848326315,0.412151673685
significativamente,0.59888338892,0.40111661108
minimizando,0.267205399367,0.732794600633
sindicalistas,0.686634814586,0.313365185414
stephen,0.231626547389,0.768373452611
causados,0.764070985388,0.235929014612
realizacao,0.197659899763,0.802340100237
clicar,0.645233108719,0.354766891281
restou,0.292897824847,0.707102175153
ficar,0.63941960838,0.36058039162
bastos,0.581472664854,0.418527335146
inversiones,0.605296581578,0.394703418422
botnet,0.751181177528,0.248818822472
relutam,0.63909411892,0.36090588108
ausencia,0.655038880887,0.344961119113
lesivo,0.711393947477,0.288606052523
adverso,0.432677140272,0.567322859728
coesa,0.142602405095,0.857397594905
mineradora,0.655302361732,0.344697638268
climatizacao,0.556297227454,0.443702772546
cercam,0.61443044557,0.38556955443
embrionaria,0.546256432121,0.453743567879
man,0.698382343272,0.301617656728
agendado,0.599573198951,0.400426801049
palpavel,0.364911857929,0.635088142071
retornou,0.633858239033,0.366141760967
incidencia,0.625684962506,0.374315037494
colorida,0.426048263046,0.573951736954
sancionou,0.691848360579,0.308151639421
retornos,0.527210979224,0.472789020776
reservatorios,0.509490272232,0.490509727768
tintas,0.260862044546,0.739137955454
queixas,0.757398142352,0.242601857648
colorido,0.434905422112,0.565094577888
contingencia,0.390108547112,0.609891452888
apac,0.337804452966,0.662195547034
nociva,0.653706120974,0.346293879026
nocivo,0.62585039599,0.37414960401
faltara,0.605706299801,0.394293700199
memoravel,0.168296174909,0.831703825091
bloquear,0.552757470922,0.447242529078
indiciamento,0.73843100001,0.26156899999
multiplicador,0.651602261858,0.348397738142
crescentes,0.655395151551,0.344604848449
minoritarios,0.302476084153,0.697523915847
barcos,0.750032861822,0.249967138178
regularizar,0.310529343587,0.689470656413
corremos,0.687877908424,0.312122091576
avisando,0.679357288872,0.320642711128
maliciosos,0.77781524345,0.22218475655
corromper,0.683829959556,0.316170040444
cookie,0.645001826019,0.354998173981
obra,0.579019699603,0.420980300397
randall,0.604287285742,0.395712714258
campello,0.547482348102,0.452517651898
pressionada,0.617015720641,0.382984279359
paranapanema,0.456334824924,0.543665175076
cearley,0.577909468269,0.422090531731
empenho,0.601033285766,0.398966714234
tsunamis,0.692120759284,0.307879240716
descuidado,0.633699563789,0.366300436211
coletando,0.583024710302,0.416975289698
prejudica,0.670845196252,0.329154803748
subiram,0.636125376072,0.363874623928
cdmi,0.469324449684,0.530675550316
isca,0.726656114356,0.273343885644
extinguir,0.710311428099,0.289688571901
persistencia,0.567947813992,0.432052186008
vizinha,0.634929590908,0.365070409092
radical,0.555966422347,0.444033577653
extravio,0.624545000944,0.375454999056
alperovitch,0.74530050434,0.25469949566
perseguicao,0.736785528145,0.263214471855
duplas,0.638220929617,0.361779070383
terriveis,0.687753051115,0.312246948885
elegante,0.157935629956,0.842064370044
corporal,0.630782649802,0.369217350198
temperatura,0.442870823973,0.557129176027
onipresente,0.351821000565,0.648178999435
script,0.644986957698,0.355013042302
vitrine,0.174075550336,0.825924449664
decepcionante,0.644251219153,0.355748780847
storm,0.255135438152,0.744864561848
equiparar,0.670809429246,0.329190570754
gps,0.659627566304,0.340372433696
natureza,0.612776485179,0.387223514821
gostava,0.24541717343,0.75458282657
sarkozy,0.701423444722,0.298576555278
divertidos,0.157827354326,0.842172645674
vilar,0.283488506811,0.716511493189
paquistao,0.736452209817,0.263547790183
manifestacoes,0.726852857487,0.273147142513
viam,0.277485963225,0.722514036775
detinha,0.506159097013,0.493840902987
transfiram,0.278875803132,0.721124196868
dano,0.622193809319,0.377806190681
ingressar,0.535961798416,0.464038201584
nathalia,0.219252703888,0.780747296112
teve,0.605472405822,0.394527594178
vias,0.70086217441,0.29913782559
seriamente,0.279486088084,0.720513911916
sustentou,0.59249274612,0.40750725388
lewandowski,0.503891764488,0.496108235512
vertiginosamente,0.677525570989,0.322474429011
redirecionamento,0.720491180375,0.279508819625
assistiu,0.454414165665,0.545585834335
avido,0.340926821909,0.659073178091
tratava,0.467767820785,0.532232179215
substituta,0.258823890551,0.741176109449
cobrar,0.64531092878,0.35468907122
florian,0.649134733079,0.350865266921
atritos,0.667629463557,0.332370536443
demoradas,0.618056599801,0.381943400199
violar,0.735929165954,0.264070834046
parece,0.405971526414,0.594028473586
dado,0.597463956842,0.402536043158
violam,0.681003140906,0.318996859094
pareca,0.593046541477,0.406953458523
atores,0.242013388108,0.757986611892
humaniza,0.316002120381,0.683997879619
trens,0.698184952323,0.301815047677
exec,0.50347363165,0.49652636835
estivesse,0.614737666725,0.385262333275
limitados,0.64674354348,0.35325645652
tocantins,0.63491179821,0.36508820179
bilionarios,0.300709312352,0.699290687648
